state,district,table,status,source,source_filename,volume_type,language_status,source_pages_selected,printed_page_labels,output,reason,flags
Uttar Pradesh,Tehri Garhwal,civic_amenities,Not trimmed,1981/Uttar Pradesh/1981 Tehri Garhwal.pdf,1981 Tehri Garhwal.pdf,unclassified 1981 volume,English or bilingual,[],[],,No eligible Town Directory Statement IV identified in the volume.,"[""manual_absent_or_ineligible""]"
Uttar Pradesh,Tehri Garhwal,medical_educational_amenities,Not trimmed,1981/Uttar Pradesh/1981 Tehri Garhwal.pdf,1981 Tehri Garhwal.pdf,unclassified 1981 volume,English or bilingual,[],[],,No eligible Town Directory Statement V identified in the volume.,"[""manual_absent_or_ineligible""]"
Uttar Pradesh,Tehri Garhwal,tehsil_appendix,Not trimmed,1981/Uttar Pradesh/1981 Tehri Garhwal.pdf,1981 Tehri Garhwal.pdf,unclassified 1981 volume,English or bilingual,[],[],,No equivalent tehsil-level amenities appendix identified in the volume.,"[""manual_absent_or_ineligible""]"
Uttar Pradesh,Unnao,civic_amenities,Trimmed,1981/Uttar Pradesh/1981 Unnao.pdf,1981 Unnao.pdf,Village/Town Directory volume,English or bilingual,"[416, 417, 418, 419]","[""358"", ""359"", null, ""361""]",output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Unnao_civic_amenities.pdf,Statement IV; source page 420 begins Statement IV-A.,"[""manual_verified""]"
Uttar Pradesh,Unnao,medical_educational_amenities,Trimmed,1981/Uttar Pradesh/1981 Unnao.pdf,1981 Unnao.pdf,Village/Town Directory volume,English or bilingual,"[422, 423, 424, 425, 426, 427]","[""364"", ""365"", ""366"", null, ""368"", ""369""]",output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Unnao_medical_educational_amenities.pdf,Statement V; source page 428 begins Statement VI.,"[""manual_verified""]"
Uttar Pradesh,Unnao,tehsil_appendix,Trimmed,1981/Uttar Pradesh/1981 Unnao.pdf,1981 Unnao.pdf,Village/Town Directory volume,English or bilingual,"[310, 311, 312, 313]","[""1"", null, null, null]",output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Unnao_tehsil_appendix.pdf,Appendix I; source page 314 begins Appendix II.,"[""manual_verified""]"
Uttar Pradesh,Uttar Kashi,civic_amenities,Trimmed,1981/Uttar Pradesh/1981 Uttar Kashi.pdf,1981 Uttar Kashi.pdf,Village/Town Directory volume,English or bilingual,"[213, 214]","[""160"", ""161""]",output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Uttar Kashi_civic_amenities.pdf,Statement IV; source page 215 begins Statement IV-A.,"[""manual_verified""]"
Uttar Pradesh,Uttar Kashi,medical_educational_amenities,Trimmed,1981/Uttar Pradesh/1981 Uttar Kashi.pdf,1981 Uttar Kashi.pdf,Village/Town Directory volume,English or bilingual,"[217, 218]","[""164"", null]",output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Uttar Kashi_medical_educational_amenities.pdf,Statement V; source page 219 begins Statement VI.,"[""manual_verified""]"
Uttar Pradesh,Uttar Kashi,tehsil_appendix,Trimmed,1981/Uttar Pradesh/1981 Uttar Kashi.pdf,1981 Uttar Kashi.pdf,Village/Town Directory volume,English or bilingual,"[169, 170, 171, 172]","[""116"", ""117"", ""118"", ""119""]",output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Uttar Kashi_tehsil_appendix.pdf,Appendix I; source page 173 begins Appendix II.,"[""manual_verified""]"
Uttar Pradesh,Varanasi,civic_amenities,Trimmed,1981/Uttar Pradesh/1981 Varanasi.pdf,1981 Varanasi.pdf,Village/Town Directory volume,English or bilingual,"[720, 721, 722, 723, 724, 725]","[""680"", ""681"", ""682"", ""683"", ""684"", ""685""]",output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Varanasi_civic_amenities.pdf,Statement IV; source page 726 begins Statement IV-A.,"[""manual_verified""]"
Uttar Pradesh,Varanasi,medical_educational_amenities,Trimmed,1981/Uttar Pradesh/1981 Varanasi.pdf,1981 Varanasi.pdf,Village/Town Directory volume,English or bilingual,"[732, 733, 734, 735, 736, 737]","[null, ""693"", null, ""695"", ""696"", ""697""]",output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Varanasi_medical_educational_amenities.pdf,Statement V; source page 738 begins Statement VI.,"[""manual_verified""]"
Uttar Pradesh,Varanasi,tehsil_appendix,Trimmed,1981/Uttar Pradesh/1981 Varanasi.pdf,1981 Varanasi.pdf,Village/Town Directory volume,English or bilingual,"[578, 579, 580, 581]","[""538"", ""539"", ""540"", ""541""]",output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Varanasi_tehsil_appendix.pdf,Appendix I; source page 582 begins Appendix II.,"[""manual_verified""]"
